Carimbo de data/hora;Temperatura (ºC);Humidade (%);Pressão (hPa)
2020/11/01 09:17:18;19.6;84.3;655.96
2020/11/01 09:18:18;19.6;84.2;655.09
2020/11/01 09:19:19;19.7;83.9;655.13
2020/11/01 09:20:19;19.8;83.7;654.55
2020/11/01 09:21:19;19.8;83.4;654.7
2020/11/01 09:22:19;19.8;83.4;654.39
2020/11/01 09:23:19;19.9;83.3;653.27
2020/11/01 09:24:19;19.9;83.4;652.67
2020/11/01 09:25:20;20.0;83.1;653.16
2020/11/01 09:26:19;20.0;82.7;652.4
2020/11/01 09:27:20;20.0;82.5;652.66
2020/11/01 09:28:20;20.1;82.5;652.02
2020/11/01 09:29:20;20.1;82.5;651.1
2020/11/01 09:30:20;20.2;82.5;650.46
2020/11/01 09:31:20;20.2;82.5;650.41
2020/11/01 09:32:20;20.3;82.1;649.94
2020/11/01 09:33:20;20.3;81.5;650.11
2020/11/01 09:34:21;20.4;81.2;650.2
2020/11/01 09:35:21;20.4;81.2;649.35
2020/11/01 09:36:21;20.4;81.2;648.95
2020/11/01 09:37:21;20.5;80.8;648.67
2020/11/01 09:38:21;20.5;80.5;647.94
2020/11/01 09:39:21;20.5;80.0;649.23
2020/11/01 09:40:21;20.6;79.5;648.51
2020/11/01 09:41:22;20.6;79.1;648.55
2020/11/01 09:42:22;20.6;78.7;649.18
2020/11/01 09:43:22;20.6;78.6;648.69
2020/11/01 09:44:22;20.6;78.8;648.61
2020/11/01 09:45:22;20.7;78.8;648.25
2020/11/01 09:46:22;20.7;78.8;647.64
2020/11/01 09:47:23;20.8;78.7;646.52
2020/11/01 09:48:22;20.8;78.7;646.47
2020/11/01 09:49:22;20.9;78.7;645.76
2020/11/01 09:50:23;20.9;78.7;644.62
2020/11/01 09:51:23;21.0;78.5;644.76
2020/11/01 09:52:23;21.0;78.1;644.65
2020/11/01 09:53:24;21.1;78.0;643.81
2020/11/01 09:54:23;21.1;78.0;643.27
2020/11/01 09:55:24;21.2;77.7;642.84
2020/11/01 09:56:24;21.2;77.4;642.3
2020/11/01 09:57:24;21.3;77.3;642.03
2020/11/01 09:58:24;21.3;77.1;642.01
2020/11/01 09:59:24;21.4;77.0;641.33
2020/11/01 10:00:24;21.4;77.1;640.81
2020/11/01 10:01:24;21.4;76.8;641.15
2020/11/01 10:02:24;21.5;76.8;639.93
2020/11/01 10:03:25;21.5;75.8;641.25
2020/11/01 10:04:25;21.5;75.2;641.62
2020/11/01 10:05:25;21.5;75.1;641.82
2020/11/01 10:06:25;21.5;75.1;640.97
2020/11/01 10:07:25;21.5;75.0;640.9
2020/11/01 10:08:25;21.6;74.3;641.92
2020/11/01 10:09:25;21.5;73.7;642.73
2020/11/01 10:10:26;21.5;73.6;642.57
2020/11/01 10:11:26;21.5;73.2;642.96
2020/11/01 10:12:26;21.6;73.3;642.96
2020/11/01 10:13:26;21.6;73.5;642.35
2020/11/01 10:14:26;21.6;73.6;641.94
2020/11/01 10:15:26;21.7;73.6;641.16
2020/11/01 10:16:27;21.7;73.4;641.55
2020/11/01 10:17:27;21.7;73.2;640.95
2020/11/01 10:18:27;21.8;73.2;640.56
2020/11/01 10:19:27;21.8;73.2;640.26
2020/11/01 10:20:27;21.9;73.1;639.41
2020/11/01 10:21:27;21.9;73.1;638.88
2020/11/01 10:22:27;22.0;72.9;638.56
2020/11/01 10:23:27;22.0;72.7;637.64
2020/11/01 10:24:27;22.1;72.7;636.68
2020/11/01 10:25:28;22.2;72.5;636.08
2020/11/01 10:26:28;22.2;72.2;636.06
2020/11/01 10:27:28;22.3;71.6;635.86
2020/11/01 10:28:28;22.3;71.1;635.87
2020/11/01 10:29:28;22.4;70.9;635.98
2020/11/01 10:30:28;22.4;70.6;635.11
2020/11/01 10:31:28;22.5;70.5;634.46
2020/11/01 10:32:29;22.6;70.6;632.72
2020/11/01 10:33:29;22.6;70.5;632.46
2020/11/01 10:34:29;22.7;70.3;631.76
2020/11/01 10:35:29;22.7;69.7;631.76
2020/11/01 10:36:29;22.8;69.5;631.31
2020/11/01 10:37:29;22.9;69.3;631.19
2020/11/01 10:38:30;22.9;69.2;629.95
2020/11/01 10:39:29;23.0;68.9;629.62
2020/11/01 10:40:30;23.1;69.0;628.63
2020/11/01 10:41:30;23.2;68.7;627.65
2020/11/01 10:42:30;23.2;67.8;628.85
2020/11/01 10:43:30;23.3;66.9;628.08
2020/11/01 10:44:31;23.4;67.1;627.13
2020/11/01 10:45:30;23.4;67.2;626.73
2020/11/01 10:46:31;23.5;67.0;626.16
2020/11/01 10:47:30;23.5;67.0;624.83
2020/11/01 10:48:31;23.6;66.9;624.7
2020/11/01 10:49:31;23.7;66.5;624.55
2020/11/01 10:50:31;23.8;66.4;623.88
2020/11/01 10:51:31;23.8;65.7;624.91
2020/11/01 10:52:31;23.8;66.1;624.05
2020/11/01 10:53:32;23.8;66.5;622.71
2020/11/01 10:54:32;23.8;66.2;622.96
2020/11/01 10:55:32;23.9;65.7;623.00
2020/11/01 10:56:32;23.9;65.9;622.36
2020/11/01 10:57:32;24.0;65.6;622.2
2020/11/01 10:58:32;24.0;65.9;621.65
2020/11/01 10:59:33;24.0;66.0;621.52
2020/11/01 11:00:32;24.0;65.5;621.18
2020/11/01 11:01:33;24.0;64.7;622.83
2020/11/01 11:02:33;24.0;64.1;622.97
2020/11/01 11:03:33;24.1;64.5;622.78
2020/11/01 11:04:33;24.1;64.3;622.27
2020/11/01 11:05:33;24.1;64.0;623.15
2020/11/01 11:06:33;24.2;64.1;622.15
2020/11/01 11:07:33;24.2;64.5;620.84
2020/11/01 11:08:34;24.3;64.3;620.75
2020/11/01 11:09:34;24.3;63.6;620.34
2020/11/01 11:10:34;24.4;63.3;621.06
2020/11/01 11:11:34;24.4;63.4;620.82
2020/11/01 11:12:34;24.4;62.9;621.01
2020/11/01 11:13:34;24.4;62.5;621.42
2020/11/01 11:14:35;24.5;62.2;620.8
2020/11/01 11:15:35;24.5;62.0;621.94
2020/11/01 11:16:35;24.5;62.3;621.5
2020/11/01 11:17:35;24.6;62.0;620.12
2020/11/01 11:18:35;24.6;62.0;620.56
2020/11/01 11:19:35;24.6;62.0;620.39
2020/11/01 11:20:35;24.6;62.5;619.21
2020/11/01 11:21:36;24.7;62.9;617.54
2020/11/01 11:22:35;24.7;62.0;618.89
2020/11/01 11:23:36;24.8;61.6;619.27
2020/11/01 11:24:36;24.8;61.6;618.83
2020/11/01 11:25:36;24.8;61.5;618.75
2020/11/01 11:26:36;24.9;62.1;616.43
2020/11/01 11:27:36;24.9;61.9;617.06
2020/11/01 11:28:36;25.0;61.7;617.26
2020/11/01 11:29:36;25.0;61.0;617.3
2020/11/01 11:30:37;25.0;60.1;618.81
2020/11/01 11:31:37;25.0;59.2;620.66
2020/11/01 11:32:37;25.0;59.7;619.77
2020/11/01 11:33:37;25.0;60.2;619.18
2020/11/01 11:34:37;25.0;59.9;619.49
2020/11/01 11:35:37;25.0;59.6;619.71
2020/11/01 11:36:38;25.0;59.4;619.94
2020/11/01 11:37:38;25.1;59.9;619.07
2020/11/01 11:38:38;25.1;59.9;618.79
2020/11/01 11:39:38;25.1;58.8;620.23
2020/11/01 11:40:38;25.1;59.0;619.85
2020/11/01 11:41:38;25.1;59.5;618.61
2020/11/01 11:42:38;25.2;59.9;618.32
2020/11/01 11:43:38;25.2;58.6;619.88
2020/11/01 11:44:38;25.2;59.0;618.85
2020/11/01 11:45:39;25.2;58.9;619.02
2020/11/01 11:46:39;25.2;58.9;619.04
2020/11/01 11:47:39;25.2;58.4;619.75
2020/11/01 11:48:39;25.2;58.7;619.47
2020/11/01 11:49:39;25.3;58.5;620.45
2020/11/01 11:50:40;25.3;58.6;620.15
2020/11/01 11:51:39;25.2;58.0;621.51
2020/11/01 11:52:40;25.3;59.0;619.5
2020/11/01 11:53:40;25.3;59.0;618.41
2020/11/01 11:54:40;25.4;59.0;617.89
2020/11/01 11:55:40;25.4;58.9;617.76
2020/11/01 11:56:40;25.4;58.3;618.48
2020/11/01 11:57:41;25.5;58.7;616.8
2020/11/01 11:58:41;25.5;59.1;616.27
2020/11/01 11:59:40;25.5;59.3;616.23
2020/11/01 12:00:41;25.5;59.6;614.94
2020/11/01 12:01:41;25.5;58.5;616.88
2020/11/01 12:02:41;25.4;57.0;621.23
2020/11/01 12:03:41;25.3;57.1;622.7
2020/11/01 12:04:41;25.2;57.1;623.99
2020/11/01 12:05:41;25.1;57.4;624.59
2020/11/01 12:06:42;25.1;57.6;625.72
2020/11/01 12:07:42;25.0;57.9;626.42
2020/11/01 12:08:42;25.0;58.4;625.34
2020/11/01 12:09:42;25.0;58.3;625.81
2020/11/01 12:10:42;25.0;58.3;626.18
2020/11/01 12:11:42;25.0;58.2;626.04
2020/11/01 12:12:42;25.0;58.4;626.74
2020/11/01 12:13:43;24.9;58.5;626.3
2020/11/01 12:14:43;25.0;58.4;626.00
2020/11/01 12:15:43;24.9;58.4;626.82
2020/11/01 12:16:43;24.9;59.1;625.86
2020/11/01 12:17:43;24.9;58.2;627.48
2020/11/01 12:18:44;24.8;58.3;627.63
2020/11/01 12:19:44;24.8;58.6;628.11
2020/11/01 12:20:44;24.8;58.9;628.39
2020/11/01 12:21:44;24.7;57.4;631.47
2020/11/01 12:22:44;24.6;57.9;631.75
2020/11/01 12:23:44;24.5;58.0;632.7
2020/11/01 12:24:44;24.5;58.4;633.19
2020/11/01 12:25:44;24.4;58.7;633.58
2020/11/01 12:26:44;24.3;59.4;632.74
2020/11/01 12:27:45;24.3;59.6;632.91
2020/11/01 12:28:45;24.4;59.3;633.13
2020/11/01 12:29:45;24.3;59.4;633.13
2020/11/01 12:30:45;24.4;59.6;632.42
2020/11/01 12:31:45;24.4;59.9;631.94
2020/11/01 12:32:45;24.4;59.6;632.45
2020/11/01 12:33:45;24.4;59.4;632.32
2020/11/01 12:34:46;24.4;59.7;631.17
2020/11/01 12:35:46;24.5;59.8;631.26
2020/11/01 12:36:46;24.5;59.4;630.89
2020/11/01 12:37:46;24.5;59.5;631.21
2020/11/01 12:38:46;24.5;59.7;629.52
2020/11/01 12:39:46;24.5;58.5;631.46
2020/11/01 12:40:47;24.5;58.6;632.31
2020/11/01 12:41:47;24.5;58.7;631.97
2020/11/01 12:42:46;24.5;58.8;632.33
2020/11/01 12:43:47;24.5;58.8;632.36
2020/11/01 12:44:47;24.5;58.4;633.44
2020/11/01 12:45:47;24.5;58.7;632.27
2020/11/01 12:46:48;24.5;59.6;630.57
2020/11/01 12:47:47;24.6;58.7;630.99
2020/11/01 12:48:48;24.6;58.4;631.43
2020/11/01 12:49:47;24.7;58.9;629.83
2020/11/01 12:50:48;24.8;58.7;629.69
2020/11/01 12:51:48;24.8;58.3;628.98
2020/11/01 12:52:48;24.9;58.4;628.84
2020/11/01 12:53:48;24.9;57.9;628.77
2020/11/01 12:54:48;24.9;57.8;629.42
2020/11/01 12:55:48;24.9;57.8;629.26
2020/11/01 12:56:49;24.9;57.9;628.29
2020/11/01 12:57:49;24.9;57.8;628.57
2020/11/01 12:58:49;24.9;57.3;629.61
2020/11/01 12:59:49;24.9;57.2;629.95
2020/11/01 13:00:49;24.9;57.0;629.01
2020/11/01 13:01:49;24.9;57.2;629.96
2020/11/01 13:02:50;24.9;57.5;630.39
2020/11/01 13:03:49;24.9;57.4;630.25
2020/11/01 13:04:49;25.0;58.1;628.21
2020/11/01 13:05:50;25.0;57.0;629.44
2020/11/01 13:06:50;25.0;57.4;629.04
2020/11/01 13:07:50;25.0;57.3;629.38
2020/11/01 13:08:51;25.0;57.3;628.51
2020/11/01 13:09:50;25.0;57.9;628.32
2020/11/01 13:10:50;25.1;58.2;627.15
2020/11/01 13:11:50;25.1;57.5;627.98
2020/11/01 13:12:51;25.1;57.8;628.06
2020/11/01 13:13:51;25.1;58.4;626.18
2020/11/01 13:14:51;25.1;56.8;629.21
2020/11/01 13:15:51;25.1;57.2;628.64
2020/11/01 13:16:51;25.1;57.5;628.14
2020/11/01 13:17:51;25.1;57.7;627.94
2020/11/01 13:18:52;25.1;57.8;627.22
2020/11/01 13:19:52;25.1;57.3;627.84
2020/11/01 13:20:52;25.1;57.2;628.71
2020/11/01 13:21:52;25.1;57.7;627.77
2020/11/01 13:22:52;25.1;57.3;628.1
2020/11/01 13:23:52;25.1;57.3;627.72
2020/11/01 13:24:53;25.2;58.0;626.64
2020/11/01 13:25:53;25.2;57.0;627.13
2020/11/01 13:26:53;25.2;56.8;627.68
2020/11/01 13:27:53;25.3;57.3;626.46
2020/11/01 13:28:53;25.3;57.7;625.97
2020/11/01 13:29:53;25.3;56.5;627.33
2020/11/01 13:30:53;25.4;56.9;625.55
2020/11/01 13:31:53;25.5;57.9;623.92
2020/11/01 13:32:54;25.5;57.2;622.84
2020/11/01 13:33:54;25.6;57.2;623.19
2020/11/01 13:34:54;25.6;57.1;622.48
2020/11/01 13:35:54;25.6;57.3;621.74
2020/11/01 13:36:54;25.6;56.9;622.91
2020/11/01 13:37:54;25.6;56.3;624.22
2020/11/01 13:38:54;25.7;57.0;622.45
2020/11/01 13:39:55;25.7;56.6;622.32
2020/11/01 13:40:55;25.7;56.3;622.53
2020/11/01 13:41:55;25.8;56.1;622.54
2020/11/01 13:42:55;25.8;56.6;621.86
2020/11/01 13:43:55;25.8;56.3;621.92
2020/11/01 13:44:55;25.8;56.5;621.59
2020/11/01 13:45:55;25.8;57.2;620.89
2020/11/01 13:46:56;25.9;56.8;620.4
2020/11/01 13:47:56;25.9;57.4;619.37
2020/11/01 13:48:56;25.9;56.8;619.73
2020/11/01 13:49:56;26.0;56.5;619.63
2020/11/01 13:50:56;26.0;56.1;619.05
2020/11/01 13:51:56;26.0;55.6;620.89
2020/11/01 13:52:57;26.0;55.1;621.25
2020/11/01 13:53:56;26.0;55.2;622.75
2020/11/01 13:54:57;25.9;55.8;622.12
2020/11/01 13:55:57;25.9;55.2;624.37
2020/11/01 13:56:57;25.8;55.5;624.35
2020/11/01 13:57:57;25.8;55.7;624.34
2020/11/01 13:58:57;25.7;55.5;625.73
2020/11/01 13:59:57;25.7;55.7;626.1
2020/11/01 14:00:57;25.6;55.7;626.97
2020/11/01 14:01:57;25.5;56.0;627.39
2020/11/01 14:02:58;25.5;56.7;626.79
2020/11/01 14:03:58;25.5;57.4;625.31
2020/11/01 14:04:58;25.5;56.6;626.63
2020/11/01 14:05:58;25.4;56.1;628.47
2020/11/01 14:06:58;25.4;56.5;628.14
2020/11/01 14:07:58;25.4;57.1;627.18
2020/11/01 14:08:59;25.4;57.3;626.66
2020/11/01 14:09:59;25.5;57.2;626.46
2020/11/01 14:10:59;25.5;56.9;626.95
2020/11/01 14:11:59;25.5;56.8;626.77
2020/11/01 14:12:59;25.5;57.2;626.29
2020/11/01 14:13:59;25.4;57.0;627.41
2020/11/01 14:15:00;25.3;57.2;627.8
2020/11/01 14:15:59;25.3;57.3;628.46
2020/11/01 14:17:00;25.2;57.2;629.55
2020/11/01 14:18:00;25.2;57.6;629.54
2020/11/01 14:19:00;25.2;57.9;629.42
2020/11/01 14:20:00;25.2;57.7;629.49
2020/11/01 14:21:00;25.2;57.6;629.75
2020/11/01 14:22:00;25.1;57.5;630.2
2020/11/01 14:23:00;25.1;58.2;630.05
2020/11/01 14:24:01;25.1;57.6;631.41
2020/11/01 14:25:00;25.0;57.5;631.86
2020/11/01 14:26:01;25.0;57.6;632.68
2020/11/01 14:27:01;24.9;57.4;633.97
2020/11/01 14:28:01;24.8;57.8;634.16
2020/11/01 14:29:01;24.8;58.0;634.85
2020/11/01 14:30:01;24.7;58.1;635.77
2020/11/01 14:31:02;24.7;58.2;635.00
2020/11/01 14:32:01;24.6;58.3;636.33
2020/11/01 14:33:02;24.6;58.7;635.17
2020/11/01 14:34:02;24.6;58.8;635.87
2020/11/01 14:35:02;24.6;58.6;636.86
2020/11/01 14:36:02;24.5;58.7;636.9
2020/11/01 14:37:02;24.5;59.1;636.72
2020/11/01 14:38:02;24.4;59.1;635.83
2020/11/01 14:39:02;24.5;59.8;635.57
2020/11/01 14:40:02;24.5;59.0;636.02
2020/11/01 14:41:03;24.5;59.3;636.67
2020/11/01 14:42:03;24.5;59.5;635.5
2020/11/01 14:43:03;24.5;59.4;635.83
2020/11/01 14:44:03;24.5;59.7;635.89
2020/11/01 14:45:03;24.5;59.6;636.02
2020/11/01 14:46:04;24.5;59.5;636.43
2020/11/01 14:47:03;24.5;59.3;636.59
2020/11/01 14:48:04;24.4;59.2;636.45
2020/11/01 14:49:04;24.4;59.1;638.28
2020/11/01 14:50:04;24.4;59.3;637.18
2020/11/01 14:51:04;24.3;59.3;637.23
2020/11/01 14:52:04;24.3;59.6;637.9
2020/11/01 14:53:05;24.2;59.6;638.79
2020/11/01 14:54:05;24.2;59.8;638.43
2020/11/01 14:55:05;24.2;60.0;638.04
2020/11/01 14:56:05;24.2;60.4;637.67
2020/11/01 14:57:05;24.2;59.8;638.86
2020/11/01 14:58:05;24.2;59.7;639.3
2020/11/01 14:59:06;24.1;59.7;640.02
2020/11/01 15:00:06;24.0;59.6;641.33
2020/11/01 15:01:06;24.0;60.2;641.06
2020/11/01 15:02:06;24.0;60.4;641.04
2020/11/01 15:03:06;23.9;60.1;642.06
2020/11/01 15:04:06;23.9;60.2;642.12
2020/11/01 15:05:06;23.8;60.9;641.36
2020/11/01 15:06:06;23.8;60.9;641.48
2020/11/01 15:07:06;23.9;60.6;641.66
2020/11/01 15:08:07;23.8;60.6;641.77
2020/11/01 15:09:07;23.8;60.6;642.89
2020/11/01 15:10:07;23.8;60.8;642.89
2020/11/01 15:11:07;23.7;60.8;643.00
2020/11/01 15:12:07;23.7;61.0;643.52
2020/11/01 15:13:08;23.6;61.1;643.69
2020/11/01 15:14:07;23.6;61.4;643.2
2020/11/01 15:15:08;23.6;61.8;642.52
2020/11/01 15:16:08;23.6;61.9;642.76
2020/11/01 15:17:08;23.6;61.5;643.08
2020/11/01 15:18:08;23.6;61.6;643.07
2020/11/01 15:19:08;23.6;61.5;643.28
2020/11/01 15:20:08;23.5;61.4;644.26
2020/11/01 15:21:09;23.4;61.6;645.03
2020/11/01 15:22:08;23.3;61.9;646.79
2020/11/01 15:23:09;23.2;62.1;646.65
2020/11/01 15:24:09;23.1;62.2;647.97
2020/11/01 15:25:09;23.0;62.3;648.69
2020/11/01 15:26:09;23.0;62.7;649.03
2020/11/01 15:27:09;23.0;63.3;647.84
2020/11/01 15:28:09;23.0;63.1;647.64
2020/11/01 15:29:10;23.0;63.2;647.57
2020/11/01 15:30:10;22.9;63.2;648.46
2020/11/01 15:31:10;22.9;63.4;648.72
2020/11/01 15:32:10;22.9;63.7;649.18
2020/11/01 15:33:10;22.8;63.6;648.89
2020/11/01 15:34:10;22.8;63.8;649.49
2020/11/01 15:35:10;22.8;63.8;650.1
2020/11/01 15:36:11;22.7;63.9;650.2
2020/11/01 15:37:11;22.6;64.0;651.1
2020/11/01 15:38:11;22.6;64.2;650.77
2020/11/01 15:39:11;22.6;64.5;650.96
2020/11/01 15:40:11;22.5;64.7;651.07
2020/11/01 15:41:11;22.5;64.9;651.12
2020/11/01 15:42:11;22.5;64.9;650.6
2020/11/01 15:43:11;22.5;65.0;650.97
2020/11/01 15:44:12;22.5;65.0;650.46
2020/11/01 15:45:12;22.5;65.3;650.13
2020/11/01 15:46:12;22.6;65.1;650.1
2020/11/01 15:47:12;22.6;65.1;650.44
2020/11/01 15:48:12;22.6;65.0;650.39
2020/11/01 15:49:12;22.6;65.1;649.74
2020/11/01 15:50:12;22.6;65.0;649.95
2020/11/01 15:51:12;22.6;65.0;650.26
2020/11/01 15:52:13;22.5;65.1;649.88
2020/11/01 15:53:13;22.6;65.4;650.08
2020/11/01 15:54:13;22.6;65.5;649.55
2020/11/01 15:55:13;22.6;65.3;650.2
2020/11/01 15:56:13;22.6;65.3;649.33
2020/11/01 15:57:13;22.6;65.2;649.69
2020/11/01 15:58:13;22.6;65.3;649.16
2020/11/01 15:59:14;22.6;65.3;649.49
2020/11/01 16:00:14;22.6;65.4;648.9
2020/11/01 16:01:14;22.6;65.2;649.56
2020/11/01 16:02:14;22.6;65.3;649.95
2020/11/01 16:03:14;22.6;65.3;649.38
2020/11/01 16:04:14;22.5;65.5;649.26
2020/11/01 16:05:15;22.5;65.8;649.67
2020/11/01 16:06:15;22.5;65.7;650.02
2020/11/01 16:07:15;22.5;65.8;649.83
2020/11/01 16:08:15;22.5;66.0;650.02
2020/11/01 16:09:15;22.5;66.1;649.22
2020/11/01 16:10:15;22.5;66.2;649.05
2020/11/01 16:11:16;22.6;65.9;648.87
2020/11/01 16:12:16;22.5;65.9;649.36
2020/11/01 16:13:15;22.5;66.0;649.61
2020/11/01 16:14:16;22.5;66.1;649.5
2020/11/01 16:15:16;22.5;66.3;649.53
2020/11/01 16:16:16;22.4;66.3;650.12
2020/11/01 16:17:16;22.4;66.5;650.1
2020/11/01 16:18:16;22.4;66.7;651.06
2020/11/01 16:19:16;22.3;66.8;650.39
2020/11/01 16:20:17;22.3;67.0;650.65
2020/11/01 16:21:17;22.3;66.9;650.52
2020/11/01 16:22:18;22.3;67.1;650.98
2020/11/01 16:23:17;22.2;67.0;651.41
2020/11/01 16:24:17;22.2;67.1;651.49
2020/11/01 16:25:17;22.1;67.4;652.03
2020/11/01 16:26:17;22.1;67.5;652.27
2020/11/01 16:27:18;22.0;67.6;652.85
2020/11/01 16:28:18;22.0;67.8;653.02
2020/11/01 16:29:18;22.0;68.0;652.85
2020/11/01 16:30:18;21.9;68.1;652.33
2020/11/01 16:31:18;21.9;68.3;653.29
2020/11/01 16:32:19;21.9;68.3;653.15
2020/11/01 16:33:19;21.9;68.2;652.82
2020/11/01 16:34:19;21.9;68.2;654.27
2020/11/01 16:35:19;21.8;68.5;653.19
2020/11/01 16:36:19;21.8;68.5;654.22
2020/11/01 16:37:19;21.8;68.7;654.34
2020/11/01 16:38:19;21.8;68.6;653.92
2020/11/01 16:39:19;21.8;68.7;654.11
2020/11/01 16:40:19;21.7;68.8;654.66
2020/11/01 16:41:20;21.7;68.9;654.61
2020/11/01 16:42:20;21.7;68.9;655.45
2020/11/01 16:43:20;21.7;69.1;654.56
2020/11/01 16:44:20;21.7;69.3;655.09
2020/11/01 16:45:20;21.6;69.4;655.25
2020/11/01 16:46:20;21.6;69.5;654.78
2020/11/01 16:47:21;21.6;69.6;654.54
2020/11/01 16:48:21;21.6;69.8;655.16
2020/11/01 16:49:21;21.6;70.1;654.68
2020/11/01 16:50:21;21.5;70.2;655.44
2020/11/01 16:51:21;21.5;70.2;654.71
2020/11/01 16:52:21;21.5;70.3;654.51
2020/11/01 16:53:22;21.5;70.4;655.57
2020/11/01 16:54:22;21.5;70.4;655.14
2020/11/01 16:55:22;21.4;70.5;655.62
2020/11/01 16:56:22;21.4;70.7;656.11
2020/11/01 16:57:22;21.3;70.7;656.51
2020/11/01 16:58:22;21.3;70.9;656.63
2020/11/01 16:59:22;21.3;71.1;656.55
2020/11/01 17:00:22;21.2;70.9;657.38
2020/11/01 17:01:22;21.2;71.2;657.29
2020/11/01 17:02:22;21.2;71.4;657.07
2020/11/01 17:03:23;21.2;71.4;657.27
2020/11/01 17:04:23;21.2;71.6;657.42
2020/11/01 17:05:23;21.2;71.6;657.75
2020/11/01 17:06:23;21.1;71.6;657.75
2020/11/01 17:07:23;21.1;71.8;657.56
2020/11/01 17:08:23;21.1;71.9;657.45
2020/11/01 17:09:24;21.1;71.8;657.74
2020/11/01 17:10:24;21.1;71.9;657.65
2020/11/01 17:11:24;21.0;71.8;657.98
2020/11/01 17:12:24;21.0;71.9;658.16
2020/11/01 17:13:24;21.0;72.2;658.55
2020/11/01 17:14:24;20.9;72.3;658.71
2020/11/01 17:15:25;20.9;72.5;659.05
2020/11/01 17:16:25;20.9;72.7;658.64
2020/11/01 17:17:25;20.9;72.8;658.92
2020/11/01 17:18:25;20.8;72.9;659.39
2020/11/01 17:19:25;20.8;72.9;659.45
2020/11/01 17:20:25;20.8;73.2;659.13
2020/11/01 17:21:25;20.8;73.3;659.65
2020/11/01 17:22:25;20.8;73.4;659.65
2020/11/01 17:23:26;20.7;73.5;660.04
2020/11/01 17:24:26;20.7;73.6;660.28
2020/11/01 17:25:26;20.6;73.6;660.81
2020/11/01 17:26:26;20.6;73.8;660.74
2020/11/01 17:27:26;20.6;73.9;660.68
2020/11/01 17:28:27;20.5;74.0;661.06
2020/11/01 17:29:26;20.5;74.1;661.46
2020/11/01 17:30:27;20.5;74.2;661.31
2020/11/01 17:31:27;20.4;74.2;662.18
2020/11/01 17:32:27;20.4;74.3;662.57
2020/11/01 17:33:27;20.3;74.4;662.22
2020/11/01 17:34:27;20.3;74.4;662.78
2020/11/01 17:35:27;20.3;74.5;662.92
2020/11/01 17:36:27;20.2;74.6;662.57
2020/11/01 17:37:28;20.2;74.7;663.33
2020/11/01 17:38:28;20.2;74.8;663.94
2020/11/01 17:39:28;20.1;74.9;664.24
2020/11/01 17:40:28;20.1;75.2;663.62
2020/11/01 17:41:28;20.0;75.4;664.41
2020/11/01 17:42:28;20.0;75.5;664.4
2020/11/01 17:43:29;20.0;75.6;664.44
2020/11/01 17:44:29;20.0;75.6;664.8
2020/11/01 17:45:29;20.0;75.6;664.58
2020/11/01 17:46:29;20.0;75.7;664.68
2020/11/01 17:47:29;20.0;75.8;664.03
2020/11/01 17:48:29;20.0;75.9;664.42
2020/11/01 17:49:29;20.0;75.9;664.61
2020/11/01 17:50:29;19.9;75.9;664.9
2020/11/01 17:51:29;19.9;75.9;664.44
2020/11/01 17:52:30;19.9;75.9;665.14
2020/11/01 17:53:30;19.9;75.9;665.69
2020/11/01 17:54:30;19.9;76.2;666.06
2020/11/01 17:55:30;19.8;76.2;666.09
2020/11/01 17:56:30;19.8;76.3;665.6
2020/11/01 17:57:30;19.8;76.4;666.05
2020/11/01 17:58:31;19.8;76.5;666.27
2020/11/01 17:59:31;19.7;76.5;666.57
2020/11/01 18:00:31;19.7;76.4;666.27
2020/11/01 18:01:31;19.6;76.5;666.7
2020/11/01 18:02:31;19.6;76.6;667.05
2020/11/01 18:03:31;19.6;76.7;666.89
2020/11/01 18:04:32;19.6;76.8;667.06
2020/11/01 18:05:32;19.5;76.9;667.15
2020/11/01 18:06:32;19.5;77.0;667.33
2020/11/01 18:07:32;19.5;77.2;667.73
2020/11/01 18:08:32;19.5;77.2;666.98
2020/11/01 18:09:32;19.5;77.2;667.6
2020/11/01 18:10:32;19.5;77.2;667.2
2020/11/01 18:11:33;19.5;77.3;667.16
2020/11/01 18:12:33;19.5;77.4;667.46
2020/11/01 18:13:33;19.5;77.4;666.92
2020/11/01 18:14:33;19.5;77.4;667.14
2020/11/01 18:16:33;19.4;77.3;667.46
2020/11/01 18:18:34;19.4;77.5;668.01
2020/11/01 18:20:34;19.3;77.9;668.72
2020/11/01 18:22:34;19.3;77.9;668.68
2020/11/01 18:24:34;19.3;77.9;669.01
2020/11/01 18:26:35;19.2;78.2;668.86
2020/11/01 18:28:35;19.3;78.2;668.88
2020/11/01 18:30:35;19.3;78.3;668.18
2020/11/01 18:32:36;19.2;78.4;668.46
2020/11/01 18:34:36;19.2;78.5;668.87
2020/11/01 18:36:36;19.2;78.7;668.59
2020/11/01 18:38:36;19.2;78.8;668.3
2020/11/01 18:40:36;19.1;79.0;668.72
2020/11/01 18:42:37;19.1;79.1;668.98
2020/11/01 18:44:37;19.1;79.4;669.08
2020/11/01 18:46:37;19.0;79.6;668.92
2020/11/01 18:48:38;19.0;79.9;669.11
2020/11/01 18:50:38;19.0;80.1;669.48
2020/11/01 18:52:38;18.9;80.2;669.77
2020/11/01 18:54:39;18.9;80.5;670.17
2020/11/01 18:56:39;18.8;80.7;669.48
